x,a,b,c,d
1,0.124600718673301,0.547998422971912,0.715103387627348,0.0602188057373155
2,0.109704615028647,0.477918122140376,0.416137686134605,0.0356655831773664
3,0.173381893415773,0.382009995427241,0.325176569431542,0.0671910019348248
4,0.153434417349844,0.335454934674495,0.276827393753563,0.139326231993517
5,0.143399173548824,0.292347353891677,0.2294057783684,0.114864299976823
6,0.144540038603071,0.283464210965538,0.200277503127881,0.109801719568646
7,0.131330902699852,0.263232479920364,0.197275933626171,0.123920974871317
8,0.136170276425138,0.236354722944573,0.192608498059534,0.128086021266348
9,0.134254012058497,0.224484229163829,0.18808581167281,0.125612099014875
10,0.130976227744676,0.215462700638196,0.189843010107454,0.143497953350431
11,0.147609318854722,0.204838107023935,0.181740057774546,0.139908065729128
12,0.148882780036756,0.203183971554082,0.168934079395413,0.133007115453714
13,0.138001661881075,0.194079266643336,0.166334068854447,0.138418236304332
14,0.131202865848571,0.190105941307861,0.16211321789591,0.140395156947284
15,0.125829451461962,0.197972100379032,0.15930837683407,0.138244403975083
16,0.120655343807909,0.191786231015621,0.159391763924511,0.144804679301586
17,0.127137351325859,0.185623028214545,0.153115442144137,0.137944176192109
18,0.130268495293502,0.178242021412457,0.152886338173814,0.135595652614331
19,0.128778506102499,0.170668904274884,0.159487057914127,0.139839534011848
20,0.127447855375458,0.164379159136165,0.153679614414246,0.133085964339699
21,0.125594001460101,0.167257722333242,0.150917700441217,0.137041635700891
22,0.1203082630434,0.166104873715296,0.145586396856654,0.133705597345208
23,0.129534510320713,0.166649488229703,0.140457727057774,0.130126218185361
24,0.131466076402935,0.164875155084307,0.136705296755241,0.126240729487951
25,0.132570682542782,0.159911994946516,0.139827049137646,0.131056468386107
26,0.134739602052478,0.154463581014383,0.13825467153525,0.132890102530498
27,0.134093852951674,0.160875255720482,0.140483019028083,0.130524131021575
28,0.129585410468883,0.159983040559726,0.138479392704646,0.129852957406047
29,0.130859656219348,0.163572912413884,0.134529063826733,0.126268482267982
30,0.13017678231014,0.164589182749634,0.130812668491178,0.122212839746823
31,0.129054107100758,0.160990489797145,0.137011039778039,0.130895131272799
32,0.127488621510932,0.156901767451287,0.134963656356536,0.133208985862586
33,0.125922229358488,0.157437193004745,0.139309857024165,0.132280176832682
34,0.12308922329138,0.155347165984843,0.139285685288339,0.132494758039999
35,0.119911334639177,0.155549404850446,0.136029868497851,0.128939228584682
36,0.117963405445897,0.15365195285362,0.133229533102187,0.127727726334072
37,0.116450927106557,0.150514008024455,0.134156498474144,0.129095944354303
38,0.115369199020801,0.147052972549035,0.132017401776276,0.132462720326214
39,0.11448871824105,0.14428317450084,0.133068229706935,0.132831463458076
40,0.112500987521137,0.142021256001552,0.131058881305715,0.13185877040336
41,0.110850002084751,0.140467940472226,0.128521082626134,0.141807136071741
42,0.108760497210004,0.140818386670246,0.125784695727177,0.148012822705393
43,0.106504018114826,0.138706331166287,0.123830386878717,0.153290217595615
44,0.10415822462797,0.135797320741073,0.122049163346942,0.155740075676731
45,0.102278945246426,0.133194522254651,0.121582817384555,0.155824735064366
